transaction_id,customer_id,business_unit,region,transaction_date,amount,status_code,segment,product_group,validation_status,validation_reason
TXN01076,CUST023,Wholesale,North,2023-11-09,-1600.51,ACTIVE,Segment B,Consumer,REJECTED,negative_amount
TXN01077,CUST048,Wholesale,North,2023-05-18,5791.84,ACTIVE,Segment A,Industrial,OK,
TXN01078,CUST034,Wholesale,West,2023-03-14,4248.0,CLOSED,Segment B,Logistics,OK,
TXN01079,CUST045,Wholesale,North,2023-01-24,2577.12,PENDING,Segment B,Logistics,OK,
TXN01080,CUST024,Manufacturing,South,2023-05-26,-3109.2,CLOSED,Segment A,Industrial,REJECTED,negative_amount
TXN01081,CUST019,Retail,South,2023-07-17,1774.17,ACTIVE,Segment A,Logistics,OK,
TXN01082,CUST030,Manufacturing,South,2024-02-24,-911.56,CLOSED,Segment A,Office,REJECTED,negative_amount
TXN01083,CUST002,Wholesale,North,2023-06-17,5918.38,ACTIVE,Segment C,Logistics,OK,
TXN01084,CUST036,Wholesale,East,2023-05-17,5976.25,ACTIVE,Segment C,Consumer,OK,
TXN01085,CUST007,Manufacturing,West,2024-03-26,4051.33,ACTIVE,Segment A,Logistics,OK,
TXN01086,CUST007,Retail,South,2024-09-23,1623.21,ACTIVE,Segment B,Consumer,OK,
TXN01087,CUST001,Retail,East,2023-11-21,3204.06,ACTIVE,Segment B,Industrial,OK,
TXN01088,CUST031,Wholesale,East,2023-07-29,3071.06,ACTIVE,Segment A,Consumer,OK,
TXN01089,CUST011,Retail,East,2023-04-09,1174.02,ACTIVE,Segment A,Industrial,OK,
TXN01090,CUST051,Wholesale,East,2024-01-16,5008.84,ACTIVE,Segment B,Industrial,OK,
TXN01091,CUST035,Retail,West,2024-06-28,3882.85,ACTIVE,Segment B,Logistics,OK,
TXN01092,CUST008,Wholesale,South,2024-04-12,1268.39,ACTIVE,Segment B,Consumer,OK,
TXN01093,CUST029,Retail,South,2023-02-19,5754.0,ACTIVE,Segment A,Industrial,OK,
TXN01094,CUST018,Wholesale,East,2024-03-12,-958.07,CLOSED,Segment B,Logistics,REJECTED,negative_amount
TXN01095,CUST012,Retail,North,2023-03-17,-1961.08,ACTIVE,Segment A,Office,REJECTED,negative_amount
TXN01096,CUST050,Manufacturing,West,2024-10-21,-1793.19,ACTIVE,Segment A,Logistics,REJECTED,negative_amount
TXN01097,CUST045,Manufacturing,North,2024-10-09,5673.83,ACTIVE,Segment B,Logistics,OK,
TXN01098,CUST007,Wholesale,West,2023-01-25,246.69,ACTIVE,Segment C,Industrial,OK,
TXN01099,CUST051,Retail,East,2023-08-06,3171.45,ACTIVE,Segment B,Industrial,OK,
TXN01100,CUST029,Manufacturing,North,2024-09-19,8584.87,CLOSED,Segment C,Office,OK,
TXN01101,CUST037,Retail,East,2024-03-22,6122.57,ACTIVE,Segment A,Office,OK,
TXN01102,CUST055,Manufacturing,East,2023-05-19,3242.67,ACTIVE,Segment C,Industrial,OK,
TXN01103,CUST032,Manufacturing,East,2024-08-15,3268.91,ACTIVE,Segment A,Industrial,OK,
TXN01104,CUST060,Retail,East,2023-01-17,-396.37,ACTIVE,Segment B,Industrial,REJECTED,negative_amount
TXN01105,CUST014,Manufacturing,East,2024-02-28,9001.86,ACTIVE,Segment C,Office,OK,
TXN01106,CUST008,Retail,East,2023-02-12,-250.48,ACTIVE,Segment B,Logistics,REJECTED,negative_amount
TXN01107,CUST041,Retail,West,2024-10-06,5298.01,PENDING,Segment B,Consumer,OK,
TXN01108,CUST005,Manufacturing,South,2024-09-05,920.05,ACTIVE,Segment A,Logistics,OK,
TXN01109,CUST017,Manufacturing,South,2024-08-01,6519.89,ACTIVE,Segment B,Consumer,OK,
TXN01110,CUST010,Retail,East,2024-01-31,2691.14,ACTIVE,Segment C,Logistics,OK,
TXN01111,CUST052,Retail,South,2024-08-22,6688.8,ACTIVE,Segment B,Consumer,OK,
TXN01112,CUST013,Retail,West,2023-10-24,588.0,ACTIVE,Segment C,Logistics,OK,
TXN01113,CUST028,Manufacturing,West,2023-06-19,2277.24,ACTIVE,Segment A,Office,OK,
TXN01114,CUST031,Retail,North,2024-09-06,-681.29,CLOSED,Segment A,Consumer,REJECTED,negative_amount
TXN01115,CUST051,Manufacturing,North,2024-04-15,1748.56,ACTIVE,Segment B,Industrial,OK,
TXN01116,CUST016,Manufacturing,East,2023-02-07,2851.46,ACTIVE,Segment B,Industrial,OK,
TXN01117,CUST033,Manufacturing,East,2024-09-05,9573.1,ACTIVE,Segment C,Logistics,OK,
TXN01118,CUST033,Wholesale,West,2023-12-14,3723.1,CLOSED,Segment A,Industrial,OK,
TXN01119,CUST021,Manufacturing,West,2023-08-22,3623.43,ACTIVE,Segment A,Office,OK,
TXN01120,CUST036,Manufacturing,South,2024-11-26,3303.02,ACTIVE,Segment B,Logistics,OK,
TXN01121,CUST042,Manufacturing,East,2023-11-15,1489.85,PENDING,Segment A,Logistics,OK,
TXN01122,CUST002,Wholesale,North,2024-07-16,1547.71,ACTIVE,Segment A,Logistics,OK,
TXN01123,CUST024,Manufacturing,East,2024-03-02,4636.23,ACTIVE,Segment B,Industrial,OK,
TXN01124,CUST033,Manufacturing,North,2023-09-06,823.8,ACTIVE,Segment A,Industrial,OK,
TXN01125,CUST050,Manufacturing,South,2024-01-03,4146.87,ACTIVE,Segment C,Industrial,OK,
TXN01126,CUST028,Wholesale,North,2024-08-23,3848.49,ACTIVE,Segment A,Logistics,OK,
TXN01127,CUST005,Wholesale,West,2024-01-21,6224.62,ACTIVE,Segment B,Logistics,OK,
TXN01128,CUST006,Wholesale,West,2024-01-27,8857.95,CLOSED,Segment B,Office,OK,
TXN01129,CUST037,Wholesale,West,2023-12-08,6382.84,ACTIVE,Segment B,Logistics,OK,
TXN01130,CUST009,Manufacturing,South,2023-06-24,5766.16,CLOSED,Segment A,Consumer,OK,
TXN01131,CUST032,Manufacturing,North,2023-04-06,7636.84,CLOSED,Segment C,Logistics,OK,
TXN01132,CUST021,Retail,North,2024-07-27,8474.24,ACTIVE,Segment B,Office,OK,
TXN01133,CUST040,Retail,East,2024-08-30,8333.09,ACTIVE,Segment A,Industrial,OK,
TXN01134,CUST041,Manufacturing,North,2024-06-30,-531.88,PENDING,Segment B,Logistics,REJECTED,negative_amount
TXN01135,CUST060,Manufacturing,South,2023-01-24,7224.45,PENDING,Segment B,Industrial,OK,
TXN01136,CUST016,Wholesale,South,2023-09-22,1652.32,ACTIVE,Segment A,Office,OK,
TXN01137,CUST049,Retail,North,2023-03-18,-6828.93,ACTIVE,Segment B,Office,REJECTED,negative_amount
TXN01138,CUST002,Manufacturing,East,2024-09-18,231.94,ACTIVE,Segment A,Office,OK,
TXN01139,CUST050,Retail,West,2024-07-01,4310.09,ACTIVE,Segment B,Office,OK,
TXN01140,CUST027,Wholesale,West,2024-01-08,1801.62,ACTIVE,Segment A,Office,OK,
TXN01141,CUST004,Wholesale,North,2024-09-28,9780.92,ACTIVE,Segment B,Logistics,OK,
TXN01142,CUST018,Wholesale,South,2024-10-27,2978.37,ACTIVE,Segment A,Logistics,OK,
TXN01143,CUST056,Retail,South,2024-01-21,639.57,ACTIVE,Segment A,Consumer,OK,
TXN01144,CUST037,Manufacturing,West,2024-01-28,992.71,ACTIVE,Segment A,Logistics,OK,
TXN01145,CUST058,Manufacturing,North,2024-12-13,5469.52,ACTIVE,Segment A,Office,OK,
TXN01146,CUST021,Retail,North,2024-09-25,-4800.72,ACTIVE,Segment B,Consumer,REJECTED,negative_amount
TXN01147,CUST021,Manufacturing,South,2024-11-07,5448.86,CLOSED,Segment C,Logistics,OK,
TXN01148,CUST007,Manufacturing,South,2023-03-26,-1576.59,ACTIVE,Segment B,Industrial,REJECTED,negative_amount
TXN01149,CUST030,Retail,West,2023-10-18,-204.16,ACTIVE,Segment B,Industrial,REJECTED,negative_amount
TXN01150,CUST038,Retail,North,2024-04-01,8660.02,CLOSED,Segment B,Consumer,OK,
TXN01151,CUST017,Wholesale,East,2023-06-04,8116.94,CLOSED,Segment B,Industrial,OK,
TXN01152,CUST004,Wholesale,East,2023-03-09,2827.0,ACTIVE,Segment A,Logistics,OK,
TXN01153,CUST033,Retail,West,2023-05-29,4441.82,ACTIVE,Segment C,Industrial,OK,
TXN01154,CUST023,Wholesale,North,2023-08-14,1755.15,PENDING,Segment A,Industrial,OK,
TXN01155,CUST036,Manufacturing,East,2023-09-10,-2307.61,ACTIVE,Segment A,Consumer,REJECTED,negative_amount
TXN01156,CUST060,Manufacturing,West,2023-02-28,-1141.72,ACTIVE,Segment A,Industrial,REJECTED,negative_amount
TXN01157,CUST022,Manufacturing,South,2024-09-26,8010.58,CLOSED,Segment B,Office,OK,
TXN01158,CUST007,Manufacturing,East,2024-09-15,1492.2,ACTIVE,Segment A,Office,OK,
TXN01159,CUST050,Manufacturing,South,2023-11-06,5798.84,ACTIVE,Segment C,Office,OK,
TXN01160,CUST046,Wholesale,South,2023-03-05,4524.32,ACTIVE,Segment C,Office,OK,
TXN01161,CUST051,Retail,South,2023-08-09,2158.04,ACTIVE,Segment B,Office,OK,
TXN01162,CUST044,Retail,South,2023-07-17,602.49,ACTIVE,Segment C,Office,OK,
TXN01163,CUST005,Retail,West,2024-08-02,1907.63,ACTIVE,Segment C,Office,OK,
TXN01164,CUST054,Wholesale,East,2024-07-27,5290.88,ACTIVE,Segment A,Office,OK,
TXN01165,CUST011,Retail,North,2023-12-07,-2012.36,ACTIVE,Segment A,Consumer,REJECTED,negative_amount
TXN01166,CUST022,Wholesale,South,2023-06-27,5458.42,ACTIVE,Segment A,Industrial,OK,
TXN01167,CUST043,Wholesale,East,2024-08-02,3481.53,ACTIVE,Segment B,Office,OK,
TXN01168,CUST043,Wholesale,West,2023-03-12,3039.22,ACTIVE,Segment A,Consumer,OK,
TXN01169,CUST015,Retail,South,2024-01-07,3530.41,ACTIVE,Segment B,Industrial,OK,
TXN01170,CUST018,Manufacturing,East,2023-05-04,5410.01,ACTIVE,Segment C,Industrial,OK,
TXN01171,CUST018,Retail,South,2023-02-01,4561.25,CLOSED,Segment B,Office,OK,
TXN01172,CUST006,Retail,South,2024-10-22,5106.86,ACTIVE,Segment C,Office,OK,
TXN01173,CUST030,Wholesale,North,2024-02-23,5433.45,ACTIVE,Segment C,Industrial,OK,
TXN01174,CUST029,Wholesale,West,2023-12-22,112.91,ACTIVE,Segment C,Consumer,OK,
TXN01175,CUST053,Wholesale,North,2023-06-18,491.42,CLOSED,Segment B,Logistics,OK,
TXN01176,CUST005,Manufacturing,North,2023-08-31,3307.95,ACTIVE,Segment A,Logistics,OK,
TXN01177,CUST036,Retail,West,2024-03-31,5367.09,PENDING,Segment A,Office,OK,
TXN01178,CUST031,Wholesale,South,2023-11-09,1008.75,ACTIVE,Segment B,Consumer,OK,
TXN01179,CUST057,Wholesale,North,2023-03-02,618.98,PENDING,Segment A,Logistics,OK,
TXN01180,CUST008,Wholesale,North,2023-12-03,2136.82,ACTIVE,Segment B,Logistics,OK,
TXN01181,CUST060,Retail,South,2024-10-30,5363.58,ACTIVE,Segment B,Consumer,OK,
TXN01182,CUST025,Manufacturing,West,2024-07-14,3195.93,ACTIVE,Segment C,Logistics,OK,
TXN01183,CUST045,Retail,North,2023-09-17,177.89,ACTIVE,Segment C,Logistics,OK,
TXN01184,CUST016,Wholesale,South,2023-11-19,3501.0,PENDING,Segment A,Office,OK,
TXN01185,CUST014,Wholesale,North,2023-05-23,9059.11,ACTIVE,Segment A,Logistics,OK,
TXN01186,CUST036,Wholesale,North,2024-08-28,4216.16,ACTIVE,Segment A,Office,OK,
TXN01187,CUST026,Retail,East,2024-06-07,7272.93,CLOSED,Segment B,Logistics,OK,
TXN01188,CUST038,Retail,South,2023-09-06,4879.91,CLOSED,Segment A,Logistics,OK,
TXN01189,CUST047,Manufacturing,West,2024-01-01,4021.12,ACTIVE,Segment A,Office,OK,
TXN01190,CUST001,Manufacturing,North,2024-01-24,2225.65,ACTIVE,Segment B,Consumer,OK,
TXN01191,CUST001,Wholesale,South,2023-04-01,10016.74,ACTIVE,Segment C,Office,OK,
TXN01192,CUST045,Manufacturing,South,2024-10-22,2353.69,ACTIVE,Segment C,Office,OK,
TXN01193,CUST038,Wholesale,South,2023-04-07,2867.61,CLOSED,Segment B,Logistics,OK,
TXN01194,CUST016,Retail,West,2024-03-06,6342.44,ACTIVE,Segment B,Logistics,OK,
TXN01195,CUST030,Wholesale,North,2024-04-08,1689.42,ACTIVE,Segment A,Office,OK,
TXN01196,CUST056,Retail,North,2023-11-14,4606.49,ACTIVE,Segment B,Office,OK,
TXN01197,CUST043,Wholesale,South,2023-01-30,4412.6,ACTIVE,Segment C,Logistics,OK,
TXN01198,CUST054,Wholesale,West,2023-07-07,4276.45,ACTIVE,Segment C,Logistics,OK,
TXN01199,CUST029,Retail,South,2023-02-24,6190.47,ACTIVE,Segment B,Industrial,OK,
TXN01200,CUST023,Retail,North,2023-11-14,8615.05,ACTIVE,Segment B,Logistics,OK,
TXN00001,CUST052,Wholesale,South,2023-05-11,4625.49,ACTIVE,Segment B,Consumer,REJECTED,duplicate_transaction
TXN99999,,Unknown,North,,5000.0,ACTIVE,Segment A,Consumer,REJECTED,date_out_of_range
TXN99998,CUST001,Retail,West,2025-01-15,1200.0,PENDING,Segment C,Office,REJECTED,date_out_of_range
